uBench  | BENCH: 2555362 104408
uBench  | BENCH: 2352863 -42727
uBench  | BENCH: 2560150 17425
uBench  | BENCH: 2468462 -14111
uBench  | BENCH: 2521631 7522
uBench  | BENCH: 2466082 -26394
uBench  | BENCH: 2589718 63326
uBench  | BENCH: 2471425 34753
uBench  | BENCH: 2469819 4574
uBench  | BENCH: 2467019 -28405
uBench  | BENCH: 2591719 63316
uBench  | BENCH: 2470687 34005
uBench  | BENCH: 2470263 4270
uBench  | BENCH: 2466918 -28810
uBench  | BENCH: 2588994 60186
uBench  | BENCH: 2470788 30976
uBench  | BENCH: 2469781 759
uBench  | BENCH: 2467806 -31433
uBench  | BENCH: 2590675 59244
uBench  | BENCH: 2470231 29477
uBench  | BENCH: 2520825 50304
uBench  | BENCH: 2470532 20838
uBench  | BENCH: 2468418 -10742
uBench  | BENCH: 2470019 -40721
uBench  | BENCH: 2589063 48344
uBench  | BENCH: 2469550 17896
uBench  | BENCH: 2468093 -14009
uBench  | BENCH: 2468294 -45713
uBench  | BENCH: 2589525 43814
uBench  | BENCH: 2469681 13497
uBench  | BENCH: 2465963 -20538
uBench  | BENCH: 2589794 69258
uBench  | BENCH: 2469987 39247
uBench  | BENCH: 2470319 9568
uBench  | BENCH: 2465287 -25143
uBench  | BENCH: 2589413 64272
uBench  | BENCH: 2399037 -36689
uBench  | BENCH: 2589657 52970
uBench  | BENCH: 2471131 24103
uBench  | BENCH: 2468412 -7483
uBench  | BENCH: 2468913 -38568
uBench  | BENCH: 2591162 52596
uBench  | BENCH: 2470763 23361
uBench  | BENCH: 2468731 -7906
uBench  | BENCH: 2467863 -40041
uBench  | BENCH: 2589900 49861
uBench  | BENCH: 2469762 19625
uBench  | BENCH: 2467225 -13148
uBench  | BENCH: 2468269 -44877
uBench  | BENCH: 2589244 44369
uBench  | BENCH: 2469862 14233
uBench  | BENCH: 2467675 -18090
uBench  | BENCH: 2521513 3425
uBench  | BENCH: 2466375 -30198
uBench  | BENCH: 2589143 58947
uBench  | BENCH: 2469819 28768
uBench  | BENCH: 2467375 -3855
uBench  | BENCH: 2468300 -35553
uBench  | BENCH: 2590225 54674
uBench  | BENCH: 2469825 24501
uBench  | BENCH: 2467294 -8203
uBench  | BENCH: 2468487 -39714
uBench  | BENCH: 2645588 105876
uBench  | BENCH: 2351537 -42585
uBench  | BENCH: 2589294 46711
uBench  | BENCH: 2469763 16476
uBench  | BENCH: 2468031 -15491
uBench  | BENCH: 2587219 71730
uBench  | BENCH: 2399768 -28500
uBench  | BENCH: 2589900 61402
uBench  | BENCH: 2469350 30754
uBench  | BENCH: 2817463 348219
uBench  | BENCH: 2120637 -31142
uBench  | BENCH: 2592894 61754
uBench  | BENCH: 2469831 31587
uBench  | BENCH: 2469769 1358
uBench  | BENCH: 2465200 -33440
uBench  | BENCH: 2590894 57456
uBench  | BENCH: 2469775 27233
uBench  | BENCH: 2467262 -5503
uBench  | BENCH: 2468432 -37069
uBench  | BENCH: 2589981 52914
uBench  | BENCH: 2468631 21547
uBench  | BENCH: 2468838 -9613
uBench  | BENCH: 2520118 10507
uBench  | BENCH: 2466150 -23341
uBench  | BENCH: 2939638 416299
uBench  | BENCH: 2126006 42307
uBench  | BENCH: 2470631 12940
uBench  | BENCH: 2467744 -19314
uBench  | BENCH: 2590725 71413
uBench  | BENCH: 2470856 42271
uBench  | BENCH: 2470250 12523
uBench  | BENCH: 2467057 -20418
uBench  | BENCH: 2588868 68452
uBench  | BENCH: 2470425 38879
uBench  | BENCH: 2469194 8075
uBench  | BENCH: 2467450 -24473
uBench  | BENCH: 2589313 64842
uBench  | BENCH: 2469587 34431
uBench  | BENCH: 2520919 55352
uBench  | BENCH: 2469444 24798
uBench  | BENCH: 2469400 -5800
uBench  | BENCH: 2469600 -36198
uBench  | BENCH: 2589137 52941
uBench  | BENCH: 2469213 22156
uBench  | BENCH: 2467550 -10292
uBench  | BENCH: 2469568 -40722
uBench  | BENCH: 2588757 48037
uBench  | BENCH: 2469731 17770
uBench  | BENCH: 2467337 -14891
uBench  | BENCH: 2588713 73824
uBench  | BENCH: 2470719 44545
uBench  | BENCH: 2470306 14853
uBench  | BENCH: 2464900 -20245
uBench  | BENCH: 2590075 69832
uBench  | BENCH: 2400019 -30147
uBench  | BENCH: 2589643 59498
uBench  | BENCH: 2469932 29432
uBench  | BENCH: 2817125 346559
uBench  | BENCH: 2120456 -32983
uBench  | BENCH: 2592475 59494
uBench  | BENCH: 2469150 28646
uBench  | BENCH: 2470394 -958
uBench  | BENCH: 2465762 -35194
uBench  | BENCH: 2590375 55183
uBench  | BENCH: 2554175 109360
uBench  | BENCH: 2350956 -39682
uBench  | BENCH: 2559250 19570
uBench  | BENCH: 2468794 -11634
uBench  | BENCH: 2467025 -44607
uBench  | BENCH: 2589969 45364
uBench  | BENCH: 2517525 62891
uBench  | BENCH: 2470094 32987
uBench  | BENCH: 2468637 1626
uBench  | BENCH: 2467125 -31247
uBench  | BENCH: 2589694 58449
uBench  | BENCH: 2468875 27326
uBench  | BENCH: 2467081 -5591
uBench  | BENCH: 2468725 -36864
uBench  | BENCH: 2590431 53569
uBench  | BENCH: 2468500 22071
uBench  | BENCH: 2468488 -9439
uBench  | BENCH: 2470775 -38662
uBench  | BENCH: 2677531 138871
uBench  | BENCH: 2352619 -8508
uBench  | BENCH: 2643687 135181
uBench  | BENCH: 2353088 -11729
uBench  | BENCH: 2521119 9392
uBench  | BENCH: 2468112 -22494
uBench  | BENCH: 2590250 67758
uBench  | BENCH: 2470969 38729
uBench  | BENCH: 2469662 8393
uBench  | BENCH: 2468613 -22992
uBench  | BENCH: 2589531 66541
uBench  | BENCH: 2470300 36843
uBench  | BENCH: 2468563 5408
uBench  | BENCH: 2466712 -27878
uBench  | BENCH: 2590819 62943
uBench  | BENCH: 2470206 33151
uBench  | BENCH: 2469950 3103
uBench  | BENCH: 2466813 -30082
uBench  | BENCH: 2590943 60863
uBench  | BENCH: 2470432 31297
uBench  | BENCH: 2526243 57542
uBench  | BENCH: 2470094 27638
uBench  | BENCH: 2466663 -5697
uBench  | BENCH: 2468781 -36914
uBench  | BENCH: 2590206 53294
uBench  | BENCH: 2470281 23577
uBench  | BENCH: 2469282 -7139
uBench  | BENCH: 2469237 -37900
uBench  | BENCH: 2591181 53283
uBench  | BENCH: 2470413 23698
uBench  | BENCH: 2466925 -9375
uBench  | BENCH: 2468969 -40404
uBench  | BENCH: 2589993 49591
uBench  | BENCH: 2469413 19006
uBench  | BENCH: 2466731 -14261
uBench  | BENCH: 2468756 -45503
uBench  | BENCH: 2516688 -28813
uBench  | BENCH: 2589581 60770
uBench  | BENCH: 2469856 30628
uBench  | BENCH: 2471188 1818
uBench  | BENCH: 2465369 -32811
uBench  | BENCH: 2936618 403809
uBench  | BENCH: 2472519 376330
uBench  | BENCH: 2126244 2576
uBench  | BENCH: 2465812 -31610
uBench  | BENCH: 2590682 59074
uBench  | BENCH: 2470887 29963
uBench  | BENCH: 2470763 728
uBench  | BENCH: 2467168 -32102
uBench  | BENCH: 2591869 59769
uBench  | BENCH: 2469763 29534
uBench  | BENCH: 2467750 -2714
uBench  | BENCH: 2869131 366419
uBench  | BENCH: 2123531 -10048
uBench  | BENCH: 2467738 -42308
uBench  | BENCH: 2590700 48394
uBench  | BENCH: 2469037 17433
uBench  | BENCH: 2468300 -14265
uBench  | BENCH: 2588031 73768
uBench  | BENCH: 2469638 43408
uBench  | BENCH: 2469950 13360
uBench  | BENCH: 2466012 -20626
uBench  | BENCH: 2939513 418889
uBench  | BENCH: 2125381 44272
uBench  | BENCH: 2470513 14787
uBench  | BENCH: 2468768 -16443
uBench  | BENCH: 2588919 72478
uBench  | BENCH: 2817338 389818
uBench  | BENCH: 2521193 411013
uBench  | BENCH: 2126475 37490
uBench  | BENCH: 2468563 6055
uBench  | BENCH: 2466756 -27187
uBench  | BENCH: 2589913 62728
uBench  | BENCH: 2816800 379530
uBench  | BENCH: 2471575 351107
uBench  | BENCH: 2121706 -27185
uBench  | BENCH: 2589231 62048
uBench  | BENCH: 2471588 33638
uBench  | BENCH: 2470231 3871
uBench  | BENCH: 2466706 -29421
uBench  | BENCH: 2589388 59969
uBench  | BENCH: 2470643 30614
uBench  | BENCH: 2469663 279
uBench  | BENCH: 2465706 -34013
uBench  | BENCH: 2526781 -7230
uBench  | BENCH: 2468394 -38834
uBench  | BENCH: 2590250 51418
uBench  | BENCH: 2469900 21320
uBench  | BENCH: 2466231 -12447
uBench  | BENCH: 2468788 -43657
uBench  | BENCH: 2590544 46889
uBench  | BENCH: 2470143 17034
uBench  | BENCH: 2467994 -14970
uBench  | BENCH: 2588588 73620
uBench  | BENCH: 2471062 44684
uBench  | BENCH: 2470081 14767
uBench  | BENCH: 2468432 -16799
uBench  | BENCH: 2935887 419090
uBench  | BENCH: 2473375 392467
uBench  | BENCH: 2471575 364044
uBench  | BENCH: 2522213 386259
uBench  | BENCH: 2124193 10454
uBench  | BENCH: 2465294 -24250
uBench  | BENCH: 2589850 65602
uBench  | BENCH: 2470344 35948
uBench  | BENCH: 2816750 352700
uBench  | BENCH: 2121537 -25761
uBench  | BENCH: 2593032 67273
uBench  | BENCH: 2471268 38543
uBench  | BENCH: 2470732 9277
uBench  | BENCH: 2465037 -25684
uBench  | BENCH: 2590081 64399
uBench  | BENCH: 2469544 33945
uBench  | BENCH: 2470300 4247
uBench  | BENCH: 2465344 -30407
uBench  | BENCH: 2590212 59807
uBench  | BENCH: 2397582 -42609
uBench  | BENCH: 2589406 46799
uBench  | BENCH: 2470262 17063
uBench  | BENCH: 2468232 -14703
uBench  | BENCH: 2588150 73449
uBench  | BENCH: 2469931 43382
uBench  | BENCH: 2468887 12271
uBench  | BENCH: 2466775 -20952
uBench  | BENCH: 2589513 68563
uBench  | BENCH: 2469100 37665
uBench  | BENCH: 2469794 7461
uBench  | BENCH: 2466375 -26162
uBench  | BENCH: 2675256 149096
uBench  | BENCH: 2440094 89192
uBench  | BENCH: 2469943 59137
uBench  | BENCH: 2469694 28833
uBench  | BENCH: 2519925 48760
uBench  | BENCH: 2470094 18856
uBench  | BENCH: 2467519 -13623
uBench  | BENCH: 2468175 -45446
uBench  | BENCH: 2591318 45874
uBench  | BENCH: 2470513 16389
uBench  | BENCH: 2468187 -15422
uBench  | BENCH: 2589257 73837
uBench  | BENCH: 2469843 43682
uBench  | BENCH: 2469744 13428
uBench  | BENCH: 2465619 -20951
uBench  | BENCH: 2590300 69351
uBench  | BENCH: 2469937 39290
uBench  | BENCH: 2469050 8342
uBench  | BENCH: 2466588 -25068
uBench  | BENCH: 2589300 64234
uBench  | BENCH: 2399031 -36733
uBench  | BENCH: 2590975 54244
uBench  | BENCH: 2468519 22765
uBench  | BENCH: 2468137 -9096
uBench  | BENCH: 2468732 -40362
uBench  | BENCH: 2589475 49115
uBench  | BENCH: 2470000 19117
uBench  | BENCH: 2467312 -13569
uBench  | BENCH: 2468625 -44942
uBench  | BENCH: 2589688 44748
uBench  | BENCH: 2469456 14206
uBench  | BENCH: 2466719 -19073
uBench  | BENCH: 2589468 70397
uBench  | BENCH: 2470282 40681
uBench  | BENCH: 2469993 10676
uBench  | BENCH: 2465313 -24009
uBench  | BENCH: 2870119 346112
uBench  | BENCH: 2122087 -31799
uBench  | BENCH: 2937138 405341
uBench  | BENCH: 2473425 378768
uBench  | BENCH: 2471087 349857
uBench  | BENCH: 2123544 -26597
uBench  | BENCH: 2588906 62311
uBench  | BENCH: 2469719 32032
uBench  | BENCH: 2470550 2584
uBench  | BENCH: 2465806 -31608
uBench  | BENCH: 2589856 58250
uBench  | BENCH: 2469963 28215
uBench  | BENCH: 2466462 -5321
uBench  | BENCH: 2469350 -35969
uBench  | BENCH: 2589013 53046
uBench  | BENCH: 2469819 22867
uBench  | BENCH: 2518768 41637
uBench  | BENCH: 2470057 11696
uBench  | BENCH: 2465412 -22890
uBench  | BENCH: 2590106 67218
uBench  | BENCH: 2556150 123370
uBench  | BENCH: 2351507 -25121
uBench  | BENCH: 2560087 34968
uBench  | BENCH: 2470725 5695
uBench  | BENCH: 2466394 -27909
uBench  | BENCH: 2591381 63474
uBench  | BENCH: 2555131 118607
uBench  | BENCH: 2350769 -30622
uBench  | BENCH: 2559419 28799
uBench  | BENCH: 2467225 -3974
uBench  | BENCH: 2468456 -35516
uBench  | BENCH: 2589231 53717
uBench  | BENCH: 2524382 78101
uBench  | BENCH: 2463650 41753
uBench  | BENCH: 2555387 97142
uBench  | BENCH: 2556044 153188
uBench  | BENCH: 2356169 9359
uBench  | BENCH: 2468312 -22327
uBench  | BENCH: 2589894 67569
uBench  | BENCH: 2470512 38083
uBench  | BENCH: 2470082 8167
uBench  | BENCH: 2467381 -24450
uBench  | BENCH: 2591562 67114
uBench  | BENCH: 2470169 37285
uBench  | BENCH: 2471081 8368
uBench  | BENCH: 2467063 -24567
uBench  | BENCH: 2940075 415510
uBench  | BENCH: 2126012 41524
uBench  | BENCH: 2519707 61233
uBench  | BENCH: 2470950 32185
uBench  | BENCH: 2470043 2230
uBench  | BENCH: 2467088 -30680
uBench  | BENCH: 2590512 59834
uBench  | BENCH: 2471607 31443
uBench  | BENCH: 2470075 1520
uBench  | BENCH: 2466643 -31835
uBench  | BENCH: 2590388 58555
uBench  | BENCH: 2555150 113707
uBench  | BENCH: 2350700 -35591
uBench  | BENCH: 2560306 24717
uBench  | BENCH: 2467544 -7737
uBench  | BENCH: 2470362 -37373
uBench  | BENCH: 2591032 53661
uBench  | BENCH: 2469375 23038
uBench  | BENCH: 2520643 43683
uBench  | BENCH: 2470263 13948
uBench  | BENCH: 2464631 -21419
uBench  | BENCH: 2590300 68883
uBench  | BENCH: 2470931 39816
uBench  | BENCH: 2468800 8618
uBench  | BENCH: 2465494 -25886
uBench  | BENCH: 2590519 64635
uBench  | BENCH: 2470444 35081
uBench  | BENCH: 2469668 4751
uBench  | BENCH: 2465044 -30203
uBench  | BENCH: 2645794 115593
uBench  | BENCH: 2350644 -33761
uBench  | BENCH: 2645868 112109
uBench  | BENCH: 2350775 -37114
uBench  | BENCH: 2589900 52788
uBench  | BENCH: 2517375 70165
uBench  | BENCH: 2469513 39680
uBench  | BENCH: 2470150 9832
uBench  | BENCH: 2465600 -24566
uBench  | BENCH: 2590312 65748
uBench  | BENCH: 2470150 35900
uBench  | BENCH: 2469069 4971
uBench  | BENCH: 2465788 -29239
uBench  | BENCH: 2590012 60775
uBench  | BENCH: 2470119 30896
uBench  | BENCH: 2469800 698
uBench  | BENCH: 2466025 -33275
uBench  | BENCH: 2590162 56889
uBench  | BENCH: 2469669 26560
uBench  | BENCH: 2467219 -6219
uBench  | BENCH: 2468344 -37873
uBench  | BENCH: 2517906 -19965
uBench  | BENCH: 2589525 69562
uBench  | BENCH: 2556187 125751
uBench  | BENCH: 2351507 -22740
uBench  | BENCH: 2561050 38312
uBench  | BENCH: 2469656 7970
uBench  | BENCH: 2467506 -24522
uBench  | BENCH: 2590606 66086
uBench  | BENCH: 2470857 36945
uBench  | BENCH: 2471137 8084
uBench  | BENCH: 2465444 -26470
uBench  | BENCH: 2589262 62794
uBench  | BENCH: 2817963 380759
uBench  | BENCH: 2472756 353517
uBench  | BENCH: 2121331 -25150
uBench  | BENCH: 2589932 64784
uBench  | BENCH: 2407387 -27827
uBench  | BENCH: 2589563 61738
uBench  | BENCH: 2471400 33140
uBench  | BENCH: 2470900 4042
uBench  | BENCH: 2464850 -31106
uBench  | BENCH: 2590575 59471
uBench  | BENCH: 2469912 29385
uBench  | BENCH: 2467688 -2925
uBench  | BENCH: 2468512 -34411
uBench  | BENCH: 2588694 54285
uBench  | BENCH: 2469869 24156
uBench  | BENCH: 2468600 -7242
uBench  | BENCH: 2467206 -40034
uBench  | BENCH: 2590244 50212
uBench  | BENCH: 2469218 19432
uBench  | BENCH: 2468163 -12403
uBench  | BENCH: 2521175 8774
uBench  | BENCH: 2465850 -25374
uBench  | BENCH: 2590231 64859
uBench  | BENCH: 2469419 34280
uBench  | BENCH: 2468950 3232
uBench  | BENCH: 2466962 -29804
uBench  | BENCH: 2590019 60217
uBench  | BENCH: 2470494 30713
uBench  | BENCH: 2468594 -691
uBench  | BENCH: 2467437 -33252
uBench  | BENCH: 2589525 56275
uBench  | BENCH: 2470275 26552
uBench  | BENCH: 2466956 -6490
uBench  | BENCH: 2467944 -38544
uBench  | BENCH: 2589206 50664
uBench  | BENCH: 2469450 20116
uBench  | BENCH: 2519357 39475
uBench  | BENCH: 2469918 9395
uBench  | BENCH: 2465294 -25309
uBench  | BENCH: 2590356 65049
uBench  | BENCH: 2469688 34739
uBench  | BENCH: 2470137 4878
uBench  | BENCH: 2464963 -30157
uBench  | BENCH: 2936619 406464
uBench  | BENCH: 2472387 378853
uBench  | BENCH: 2125250 4105
uBench  | BENCH: 2466456 -29437
uBench  | BENCH: 2590494 61059
uBench  | BENCH: 2469825 30886
uBench  | BENCH: 2469944 832
uBench  | BENCH: 2466031 -33135
uBench  | BENCH: 2589556 56423
uBench  | BENCH: 2519219 75644
uBench  | BENCH: 2469575 45221
uBench  | BENCH: 2469544 14767
uBench  | BENCH: 2468175 -17056
uBench  | BENCH: 2588425 71371
uBench  | BENCH: 2470725 42098
uBench  | BENCH: 2468169 10269
uBench  | BENCH: 2466650 -23079
uBench  | BENCH: 2590018 66941
uBench  | BENCH: 2817007 383950
uBench  | BENCH: 2471093 355045
uBench  | BENCH: 2122138 -22815
uBench  | BENCH: 2937612 414799
uBench  | BENCH: 2471713 386514
uBench  | BENCH: 2126200 12716
uBench  | BENCH: 2465844 -21438
uBench  | BENCH: 2518825 -2611
uBench  | BENCH: 2473325 -29284
uBench  | BENCH: 2592600 63318
uBench  | BENCH: 2470037 33357
uBench  | BENCH: 2470625 3984
uBench  | BENCH: 2467644 -28370
uBench  | BENCH: 2590787 62419
uBench  | BENCH: 2470313 32734
uBench  | BENCH: 2471237 3973
uBench  | BENCH: 2466894 -29131
uBench  | BENCH: 2589669 60540
uBench  | BENCH: 2470681 31223
uBench  | BENCH: 2468856 81
uBench  | BENCH: 2466225 -33692
uBench  | BENCH: 2589244 55554
uBench  | BENCH: 2471319 26875
uBench  | BENCH: 2517481 44358
uBench  | BENCH: 2470281 14641
uBench  | BENCH: 2465607 -19750
uBench  | BENCH: 2590237 70489
uBench  | BENCH: 2469331 39822
uBench  | BENCH: 2470294 10118
uBench  | BENCH: 2464794 -25086
uBench  | BENCH: 2589825 64741
uBench  | BENCH: 2470050 34793
uBench  | BENCH: 2469912 4707
uBench  | BENCH: 2466857 -28434
uBench  | BENCH: 2589612 61180
uBench  | BENCH: 2471594 32776
uBench  | BENCH: 2470675 3453
uBench  | BENCH: 2464925 -31620
uBench  | BENCH: 2589456 57838
uBench  | BENCH: 2519525 77365
uBench  | BENCH: 2469819 47186
uBench  | BENCH: 2469906 17094
uBench  | BENCH: 2468044 -14860
uBench  | BENCH: 2587637 72779
uBench  | BENCH: 2469988 42769
uBench  | BENCH: 2469956 12727
uBench  | BENCH: 2466506 -20765
uBench  | BENCH: 2588688 67925
uBench  | BENCH: 2470494 38421
uBench  | BENCH: 2468618 7041
uBench  | BENCH: 2467275 -25682
uBench  | BENCH: 2589919 64239
uBench  | BENCH: 2468644 32885
uBench  | BENCH: 2470450 3337
uBench  | BENCH: 2466075 -30586
uBench  | BENCH: 2523087 -7497
uBench  | BENCH: 2466169 -41326
uBench  | BENCH: 2589338 48014
uBench  | BENCH: 2469081 17097
uBench  | BENCH: 2467675 -15226
uBench  | BENCH: 2588031 72807
uBench  | BENCH: 2470688 43497
uBench  | BENCH: 2469762 13261
uBench  | BENCH: 2466006 -20731
uBench  | BENCH: 2589307 68578
uBench  | BENCH: 2469625 38205
uBench  | BENCH: 2469450 7657
uBench  | BENCH: 2466375 -25966
uBench  | BENCH: 2589000 63036
uBench  | BENCH: 2469862 32900
uBench  | BENCH: 2470775 3677
uBench  | BENCH: 2520969 24648
uBench  | BENCH: 2465162 -10188
uBench  | BENCH: 2468094 -42092
uBench  | BENCH: 2589188 47098
uBench  | BENCH: 2469437 16537
uBench  | BENCH: 2468544 -14917
uBench  | BENCH: 2587169 72254
uBench  | BENCH: 2471050 43306
uBench  | BENCH: 2469493 12801
uBench  | BENCH: 2466325 -20872
uBench  | BENCH: 2590632 69762
uBench  | BENCH: 2470368 40132
uBench  | BENCH: 2470307 10441
uBench  | BENCH: 2467462 -22095
uBench  | BENCH: 2591100 69007
uBench  | BENCH: 2470988 39997
uBench  | BENCH: 2507487 47486
uBench  | BENCH: 2481481 28969
uBench  | BENCH: 2467044 -3985
uBench  | BENCH: 2468756 -35227
uBench  | BENCH: 2589632 54407
uBench  | BENCH: 2469531 23940
uBench  | BENCH: 2467287 -8771
uBench  | BENCH: 2468413 -40356
uBench  | BENCH: 2590531 50177
uBench  | BENCH: 2468538 18717
uBench  | BENCH: 2470043 -11238
uBench  | BENCH: 2469232 -42004
uBench  | BENCH: 2592600 50598
uBench  | BENCH: 2471225 21825
uBench  | BENCH: 2467100 -11073
uBench  | BENCH: 2470300 -40771
uBench  | BENCH: 2619762 78993
uBench  | BENCH: 2490788 69783
uBench  | BENCH: 2470550 40335
uBench  | BENCH: 2470881 11218
uBench  | BENCH: 2466044 -22736
uBench  | BENCH: 2589818 67084
uBench  | BENCH: 2470400 37486
uBench  | BENCH: 2468650 6138
uBench  | BENCH: 2465975 -27885
uBench  | BENCH: 2589532 61649
uBench  | BENCH: 2469956 31607
uBench  | BENCH: 2470731 2340
uBench  | BENCH: 2464950 -32708
uBench  | BENCH: 2590181 57475
uBench  | BENCH: 2469982 27459
uBench  | BENCH: 2467231 -5308
uBench  | BENCH: 2612750 107444
uBench  | BENCH: 2376081 -16473
uBench  | BENCH: 2587200 70729
uBench  | BENCH: 2469881 40612
uBench  | BENCH: 2469919 10533
uBench  | BENCH: 2465819 -23646
uBench  | BENCH: 2589550 65906
uBench  | BENCH: 2470194 36102
uBench  | BENCH: 2469537 5641
uBench  | BENCH: 2466044 -28313
uBench  | BENCH: 2590594 62283
uBench  | BENCH: 2469687 31972
uBench  | BENCH: 2469806 1780
uBench  | BENCH: 2465332 -32886
uBench  | BENCH: 2590900 58016
uBench  | BENCH: 2468637 26655
uBench  | BENCH: 2611463 138120
uBench  | BENCH: 2378562 16684
uBench  | BENCH: 2467044 -16270
uBench  | BENCH: 2588087 71819
uBench  | BENCH: 2470644 42465
uBench  | BENCH: 2469919 12386
uBench  | BENCH: 2464906 -22706
uBench  | BENCH: 2590300 67596
uBench  | BENCH: 2470394 37992
uBench  | BENCH: 2469981 7975
uBench  | BENCH: 2465075 -26948
uBench  | BENCH: 2590319 63373
uBench  | BENCH: 2469369 32744
uBench  | BENCH: 2469943 2689
uBench  | BENCH: 2466869 -30440
uBench  | BENCH: 2590763 60325
uBench  | BENCH: 2607075 167402
uBench  | BENCH: 2383668 51072
uBench  | BENCH: 2470325 21399
uBench  | BENCH: 2469350 -9249
uBench  | BENCH: 2469444 -39803
uBench  | BENCH: 2936444 396643
uBench  | BENCH: 2472937 369582
uBench  | BENCH: 2123800 -6616
uBench  | BENCH: 2470682 -35932
uBench  | BENCH: 2593456 57526
uBench  | BENCH: 2470831 28359
uBench  | BENCH: 2469313 -2326
uBench  | BENCH: 2468237 -34087
uBench  | BENCH: 2591063 56978
uBench  | BENCH: 2470562 27542
uBench  | BENCH: 2468913 -3543
uBench  | BENCH: 2686568 183027
uBench  | BENCH: 2302744 -14227
uBench  | BENCH: 2588694 74469
uBench  | BENCH: 2469194 43665
uBench  | BENCH: 2470175 13842
uBench  | BENCH: 2466737 -19419
uBench  | BENCH: 2590681 71264
uBench  | BENCH: 2818107 389373
uBench  | BENCH: 2472693 362068
uBench  | BENCH: 2123838 -14092
uBench  | BENCH: 2587231 73141
uBench  | BENCH: 2470638 43781
uBench  | BENCH: 2469043 12826
uBench  | BENCH: 2466032 -21140
uBench  | BENCH: 2590300 69162
uBench  | BENCH: 2469775 38939
uBench  | BENCH: 2670137 209078
uBench  | BENCH: 2317213 26293
uBench  | BENCH: 2467156 -6549
uBench  | BENCH: 2469475 -37072
uBench  | BENCH: 2589337 52267
uBench  | BENCH: 2470600 22869
uBench  | BENCH: 2467782 -9347
uBench  | BENCH: 2469450 -39895
uBench  | BENCH: 2591450 51557
uBench  | BENCH: 2469831 21390
uBench  | BENCH: 2469137 -9471
uBench  | BENCH: 2469625 -39844
uBench  | BENCH: 2590357 50515
uBench  | BENCH: 2470531 21048
uBench  | BENCH: 2466962 -11988
uBench  | BENCH: 2468607 -43379
uBench  | BENCH: 2769912 226535
uBench  | BENCH: 2338900 65437
